Season,Week,Running_Order,Celebrity,Ballroom_Partner,Couple,Dance_Style,Weekly_Bottom_Two_Status
31,5,5,Charli & Mark,,Charli & Mark,Jive,Safe
31,5,6,Jessie & Alan,,Jessie & Alan,Viennese waltz,Safe
31,5,7,Gabby & Val,,Gabby & Val,Tango,Safe
31,5,8,Trevor & Emma,,Trevor & Emma,Jive,Safe
31,5,9,Joseph & Daniella,,Joseph & Daniella,Cha-cha-cha,Eliminated
31,5,10,Jordin & Brandon,,Jordin & Brandon,Contemporary,Safe
31,5,11,Wayne & Witney,,Wayne & Witney,Samba,Safe
31,5,12,Daniel & Britt,,Daniel & Britt,Hustle & Lindy Hop Marathon,Safe
31,5,13,Vinny & Koko,,Vinny & Koko,,Safe
31,5,14,Jordin & Brandon,,Jordin & Brandon,,Safe
31,5,15,Joseph & Daniella,,Joseph & Daniella,,Safe
31,5,16,Wayne & Witney,,Wayne & Witney,,Safe
31,5,17,Gabby & Val,,Gabby & Val,,Safe
31,5,18,Charli & Mark,,Charli & Mark,,Safe
31,5,19,Trevor & Emma,,Trevor & Emma,,Safe
31,5,20,Heidi & Artem,,Heidi & Artem,,Safe
31,5,21,Shangela & Gleb,,Shangela & Gleb,,Safe
31,5,22,Jessie & Alan,,Jessie & Alan,,Safe
31,6,1,Shangela & Gleb,,Shangela & Gleb,Tango,Safe
31,6,2,Trevor & Emma,,Trevor & Emma,Foxtrot,Bottom Two
31,6,3,Gabby & Val,,Gabby & Val,Rumba,Safe
31,6,4,Vinny & Koko,,Vinny & Koko,Cha-cha-cha,Safe
31,6,5,Jordin & Brandon,,Jordin & Brandon,Foxtrot,Safe
31,6,6,Charli & Mark,,Charli & Mark,Foxtrot,Safe
31,6,7,Heidi & Artem,,Heidi & Artem,Samba,Safe
31,6,8,Wayne & Witney,,Wayne & Witney,Quickstep,Safe
31,6,9,Jessie & Alan,,Jessie & Alan,Salsa,Eliminated
31,6,10,Daniel & Britt,,Daniel & Britt,Foxtrot,Safe
31,7,1,Jordin & Brandon,,Jordin & Brandon,Tango,Eliminated
31,7,2,Charli & Mark,,Charli & Mark,Argentine tango,Safe
31,7,3,Daniel & Britt,,Daniel & Britt,Paso doble,Safe
31,7,4,Shangela & Gleb,,Shangela & Gleb,Jazz,Safe
31,7,5,Vinny & Koko,,Vinny & Koko,Paso doble,Safe
31,7,6,Heidi & Artem,,Heidi & Artem,Tango,Bottom Two
31,7,7,Gabby & Alan,,Gabby & Alan,Argentine tango,Safe
31,7,8,Wayne & Witney,,Wayne & Witney,Contemporary,Safe
31,7,9,Trevor & Emma,,Trevor & Emma,Contemporary,Safe
31,7,10,Gabby & Alan,Heidi & Artem,Gabby & Alan / Heidi & Artem / Jordin & Brandon / Shangela & Gleb / Vinny & Koko,Freestyle (Team Wicked),Safe
31,7,11,Charli & Mark,Daniel & Britt,Charli & Mark / Daniel & Britt / Trevor & Emma / Wayne & Witney,Freestyle (Team Scream),Safe
31,8,1,Trevor & Emma,,Trevor & Emma,Salsa,Bottom Three
31,8,2,Shangela & Gleb,,Shangela & Gleb,Samba,Safe
31,8,3,Wayne & Witney,,Wayne & Witney,Salsa,Safe
31,8,4,Daniel & Britt,,Daniel & Britt,Jazz,Safe
31,8,5,Heidi & Artem,,Heidi & Artem,Contemporary,Eliminated
31,8,6,Gabby & Val,,Gabby & Val,Samba,Safe
31,8,7,Vinny & Koko,,Vinny & Koko,Tango,Eliminated
31,8,8,Charli & Mark,,Charli & Mark,Tango,Safe
31,8,9,Shangela & Gleb,,Shangela & Gleb,Cha-cha-cha Relay,Safe
31,8,10,Daniel & Britt,,Daniel & Britt,,Safe
31,8,11,Vinny & Koko,,Vinny & Koko,Samba Relay,Safe
31,8,12,Trevor & Emma,,Trevor & Emma,,Safe
31,8,13,Heidi & Artem,,Heidi & Artem,Samba Relay,Safe
31,8,14,Wayne & Witney,,Wayne & Witney,,Safe
31,8,15,Charli & Mark,,Charli & Mark,Salsa Relay,Safe
31,8,16,Gabby & Val,,Gabby & Val,,Safe
31,9,1,Wayne & Witney,,Wayne & Witney,Paso doble,Safe
31,9,1,Wayne & Witney,,Wayne & Witney,,Safe
31,9,2,Daniel & Britt,,Daniel & Britt,Viennese waltz,Eliminated
31,9,2,Daniel & Britt,,Daniel & Britt,,Eliminated
31,9,3,Shangela & Gleb,,Shangela & Gleb,Paso doble,Bottom Three
31,9,3,Shangela & Gleb,,Shangela & Gleb,,Bottom Three
31,9,4,Charli & Mark,,Charli & Mark,Viennese waltz,Safe
31,9,4,Charli & Mark,,Charli & Mark,,Safe
31,9,5,Trevor & Emma,,Trevor & Emma,Cha-cha-cha,Eliminated
31,9,5,Trevor & Emma,,Trevor & Emma,,Eliminated
31,9,6,Gabby & Val,,Gabby & Val,Waltz,Safe
31,9,6,Gabby & Val,,Gabby & Val,,Safe
31,10,1,Shangela & Gleb,,Shangela & Gleb,Quickstep,Fourth Place
31,10,1,Shangela & Gleb,,Shangela & Gleb,,Fourth Place
31,10,2,Wayne & Witney,,Wayne & Witney,Quickstep,Third Place
31,10,2,Wayne & Witney,,Wayne & Witney,,Third Place
31,10,3,Charli & Mark,,Charli & Mark,Jive,Winners
31,10,3,Charli & Mark,,Charli & Mark,,Winners
31,10,4,Gabby & Val,,Gabby & Val,Cha-cha-cha,Runners-Up
31,10,4,Gabby & Val,,Gabby & Val,,Runners-Up
32,1,1,Xochitl & Val,,Xochitl & Val,Cha-cha-cha,Safe
32,1,2,Barry & Peta,,Barry & Peta,Foxtrot,Safe
32,1,3,Tyson & Jenna,,Tyson & Jenna,Cha-cha-cha,Safe
32,1,4,Alyson & Sasha,,Alyson & Sasha,Salsa,Safe
32,1,5,Harry & Rylee,,Harry & Rylee,Cha-cha-cha,Safe
32,1,6,Jason & Daniella,,Jason & Daniella,Cha-cha-cha,Safe
32,1,7,Jamie Lynn & Alan,,Jamie Lynn & Alan,Tango,Safe
32,1,8,Adrian & Britt,,Adrian & Britt,Salsa,Safe
32,1,9,Lele & Brandon,,Lele & Brandon,Tango,Safe
32,1,10,Mira & Gleb,,Mira & Gleb,Cha-cha-cha,Safe
32,1,11,Mauricio & Emma,,Mauricio & Emma,Jive,Bottom Two
32,1,12,Charity & Artem,,Charity & Artem,Tango,Safe
32,1,13,Matt & Koko,,Matt & Koko,Cha-cha-cha,Eliminated
32,1,14,Ariana & Pasha,,Ariana & Pasha,Tango,Safe
32,2,1,Lele & Brandon,,Lele & Brandon,Samba,Safe
32,2,2,Tyson & Jenna,,Tyson & Jenna,Salsa,Safe
32,2,3,Barry & Peta,,Barry & Peta,Cha-cha-cha,Safe
32,2,4,Adrian & Britt,,Adrian & Britt,Samba,Bottom Two
32,2,5,Mira & Gleb,,Mira & Gleb,Salsa,Safe
32,2,6,Xochitl & Val,,Xochitl & Val,Salsa,Safe
32,2,7,Ariana & Pasha,,Ariana & Pasha,Samba,Safe
32,2,8,Mauricio & Emma,,Mauricio & Emma,Salsa,Safe
32,2,9,Alyson & Sasha,,Alyson & Sasha,Tango,Safe
32,2,10,Charity & Ezra,,Charity & Ezra,Cha-cha-cha,Safe
32,2,11,Harry & Rylee,,Harry & Rylee,Salsa,Safe
32,2,12,Jamie Lynn & Alan,,Jamie Lynn & Alan,Cha-cha-cha,Eliminated
32,2,13,Jason & Daniella,,Jason & Daniella,Rumba,Safe
32,3,1,Barry & Peta,,Barry & Peta,Tango,Safe
32,3,2,Lele & Brandon,,Lele & Brandon,Cha-cha-cha,Safe
32,3,3,Mauricio & Emma,,Mauricio & Emma,Foxtrot,Safe
32,3,4,Jason & Daniella,,Jason & Daniella,Jive,Safe
32,3,5,Alyson & Sasha,,Alyson & Sasha,Foxtrot,Safe
32,3,6,Tyson & Jenna,,Tyson & Jenna,Foxtrot,Eliminated
32,3,7,Charity & Artem,,Charity & Artem,Foxtrot,Safe
32,3,8,Mira & Gleb,,Mira & Gleb,Rumba,Safe
32,3,9,Ariana & Pasha,,Ariana & Pasha,Quickstep,Safe
32,3,10,Adrian & Britt,,Adrian & Britt,Quickstep,Safe
32,3,11,Harry & Rylee,,Harry & Rylee,Foxtrot,Safe
32,3,12,Xochitl & Val,,Xochitl & Val,Foxtrot,Safe
32,4,1,Mauricio & Emma,,Mauricio & Emma,Paso doble,Safe
32,4,2,Mira & Gleb,,Mira & Gleb,Waltz,Safe
32,4,3,Barry & Peta,,Barry & Peta,Jazz,Safe
32,4,4,Jason & Daniella,,Jason & Daniella,Foxtrot,Safe
32,4,5,Lele & Brandon,,Lele & Brandon,Rumba,Safe
32,4,6,Alyson & Sasha,,Alyson & Sasha,Jazz,Safe
32,4,7,Harry & Rylee,,Harry & Rylee,Quickstep,Safe
32,4,8,Xochitl & Val,,Xochitl & Val,Paso doble,Safe
32,4,9,Adrian & Britt,,Adrian & Britt,Viennese waltz,Eliminated
32,4,10,Ariana & Pasha,,Ariana & Pasha,Contemporary,Safe
32,4,11,Charity & Artem,,Charity & Artem,Waltz,Safe
32,5,1,Mira & Gleb,,Mira & Gleb,Contemporary,Eliminated
32,5,2,Ariana & Pasha,,Ariana & Pasha,Viennese waltz,Safe
32,5,3,Charity & Artem,,Charity & Artem,Contemporary,Safe
32,5,4,Alyson & Sasha,,Alyson & Sasha,Viennese waltz,Safe
32,5,5,Harry & Rylee,,Harry & Rylee,Contemporary,Safe
32,5,6,Jason & Daniella,,Jason & Daniella,Quickstep,Safe
32,5,7,Lele & Brandon,,Lele & Brandon,Contemporary,Safe
32,5,8,Xochitl & Val,,Xochitl & Val,Viennese waltz,Safe
32,5,9,Mauricio & Emma,,Mauricio & Emma,Contemporary,Safe
32,5,10,Barry & Peta,,Barry & Peta,Paso doble,Safe
32,6,1,Jason & Daniella,,Jason & Daniella,Contemporary,Safe
32,6,2,Alyson & Sasha,,Alyson & Sasha,Paso doble,Safe
32,6,3,Xochitl & Val,,Xochitl & Val,Contemporary,Safe
32,6,4,Harry & Rylee,,Harry & Rylee,Argentine tango,Safe
32,6,5,Barry & Peta,,Barry & Peta,Viennese waltz,Safe
32,6,6,Ariana & Pasha,,Ariana & Pasha,Argentine tango,Safe
32,6,7,Lele & Brandon,,Lele & Brandon,Paso doble,Safe
32,6,8,Mauricio & Emma,,Mauricio & Emma,Argentine tango,Eliminated
32,6,9,Charity & Artem,,Charity & Artem,Jive,Safe
32,6,10,Barry & Peta,,Barry & Peta,Hustle & Charleston Marathon,Safe
32,6,11,Harry & Rylee,,Harry & Rylee,,Safe
32,6,12,Alyson & Sasha,,Alyson & Sasha,,Safe
32,6,13,Mauricio & Emma,,Mauricio & Emma,,Safe
32,6,14,Charity & Artem,,Charity & Artem,,Safe
32,6,15,Jason & Daniella,,Jason & Daniella,,Safe
32,6,16,Lele & Brandon,,Lele & Brandon,,Safe
32,6,17,Ariana & Pasha,,Ariana & Pasha,,Safe
32,6,18,Xochitl & Val,,Xochitl & Val,,Safe
32,7,1,Lele & Brandon,,Lele & Brandon,Salsa,Eliminated
32,7,2,Ariana & Pasha,,Ariana & Pasha,Cha-cha-cha,Safe
32,7,3,Harry & Rylee,,Harry & Rylee,Jazz,Safe
32,7,4,Jason & Daniella,,Jason & Daniella,Jazz,Safe
32,7,5,Alyson & Sasha,,Alyson & Sasha,Quickstep,Safe
32,7,6,Xochitl & Val,,Xochitl & Val,Jazz,Safe
32,7,7,Charity & Artem,,Charity & Artem,Jazz,Safe
32,7,8,Barry & Peta,,Barry & Peta,Quickstep,Safe
32,7,9,Charity & Artem,Harry & Rylee,Charity & Artem / Harry & Rylee / Lele & Brandon / Xochitl & Val,Freestyle (Team Young'n Style),Safe
32,7,10,Alyson & Sasha,Ariana & Pasha,Alyson & Sasha / Ariana & Pasha / Barry & Peta / Jason & Daniella,Freestyle (Team 4 Everybody),Safe
32,8,1,Harry & Rylee,,Harry & Rylee,Viennese waltz,Safe
32,8,2,Jason & Daniella,,Jason & Daniella,Samba,Safe
32,8,3,Alyson & Sasha,,Alyson & Sasha,Contemporary,Safe
32,8,4,Xochitl & Val,,Xochitl & Val,Tango,Safe
32,8,5,Barry & Peta,,Barry & Peta,Rumba,Eliminated
32,8,6,Charity & Artem,,Charity & Artem,Viennese waltz,Safe
32,8,7,Ariana & Pasha,,Ariana & Pasha,Paso doble,Safe
32,8,1,Alyson & Sasha,,Alyson & Sasha,Rumba,Winners
32,8,2,Harry & Rylee,,Harry & Rylee,Losers,Winners
32,8,3,Barry & Peta,,Barry & Peta,Salsa,Winners
32,8,4,Jason & Daniella,,Jason & Daniella,Losers,Winners
32,8,5,Charity & Artem,,Charity & Artem,Cha-cha-cha,Winners
32,8,6,Xochitl & Val,,Xochitl & Val,Losers,Winners
32,9,1,Alyson & Sasha,,Alyson & Sasha,Cha-cha-cha,Safe
32,9,2,Ariana & Pasha,,Ariana & Pasha,Rumba,Safe
32,9,3,Jason & Daniella,,Jason & Daniella,Argentine tango,Safe
32,9,4,Harry & Rylee,,Harry & Rylee,Rumba,Eliminated
32,9,5,Charity & Artem,,Charity & Artem,Argentine tango,Safe
32,9,6,Xochitl & Val,,Xochitl & Val,Quickstep,Safe
32,9,1,Xochitl & Val,,Xochitl & Val,Viennese waltz Relay,Winners
32,9,2,Ariana & Pasha,,Ariana & Pasha,Losers,Winners
32,9,3,Alyson & Sasha,,Alyson & Sasha,Jive Relay,Winners
32,9,4,Harry & Rylee,,Harry & Rylee,Losers,Winners
32,9,5,Jason & Daniella,,Jason & Daniella,Cha-cha-cha Relay,Winners
32,9,6,Charity & Artem,,Charity & Artem,Losers,Winners
32,10,1,Ariana & Pasha,,Ariana & Pasha,Jive,
32,10,1,Ariana & Pasha,,Ariana & Pasha,,
32,10,2,Jason & Daniella,,Jason & Daniella,Viennese waltz,
32,10,2,Jason & Daniella,,Jason & Daniella,,
32,10,3,Xochitl & Val,,Xochitl & Val,Samba,
32,10,3,Xochitl & Val,,Xochitl & Val,,
32,10,4,Charity & Artem,,Charity & Artem,Rumba,
32,10,4,Charity & Artem,,Charity & Artem,,
32,10,5,Alyson & Sasha,,Alyson & Sasha,Jive,
32,10,5,Alyson & Sasha,,Alyson & Sasha,,
32,11,1,Alyson & Sasha,,Alyson & Sasha,Salsa,Fifth Place
32,11,1,Alyson & Sasha,,Alyson & Sasha,,Fifth Place
32,11,2,Jason & Daniella,,Jason & Daniella,Foxtrot,Runners-Up
32,11,2,Jason & Daniella,,Jason & Daniella,,Runners-Up
32,11,3,Ariana & Pasha,,Ariana & Pasha,Samba,Third Place
32,11,3,Ariana & Pasha,,Ariana & Pasha,,Third Place
32,11,4,Charity & Artem,,Charity & Artem,Tango,Fourth Place
32,11,4,Charity & Artem,,Charity & Artem,,Fourth Place
32,11,5,Xochitl & Val,,Xochitl & Val,Foxtrot,Winners
32,11,5,Xochitl & Val,,Xochitl & Val,,Winners
33,1,1,Joey & Jenna,,Joey & Jenna,Cha-cha-cha,
33,1,2,Brooks & Gleb,,Brooks & Gleb,Tango,
33,1,3,Ilona & Alan,,Ilona & Alan,Cha-cha-cha,
33,1,4,Reginald & Emma,,Reginald & Emma,Salsa,
33,1,5,Danny & Witney,,Danny & Witney,Tango,
33,1,6,Tori & Pasha,,Tori & Pasha,Foxtrot,
33,1,7,Jenn & Sasha,,Jenn & Sasha,Cha-cha-cha,
33,1,8,Chandler & Brandon,,Chandler & Brandon,Tango,
33,1,9,Dwight & Daniella,,Dwight & Daniella,Salsa,
33,1,10,Eric & Britt,,Eric & Britt,Cha-cha-cha,
33,1,11,Phaedra & Val,,Phaedra & Val,Cha-cha-cha,
33,1,12,Stephen & Rylee,,Stephen & Rylee,Jive,
33,1,13,Anna & Ezra,,Anna & Ezra,Cha-cha-cha,
33,2,1,Jenn & Sasha,,Jenn & Sasha,Tango,Safe
33,2,2,Eric & Britt,,Eric & Britt,Waltz,Safe
33,2,3,Danny & Witney,,Danny & Witney,Jive,Safe
33,2,4,Anna & Ezra,,Anna & Ezra,Quickstep,Eliminated
33,2,5,Chandler & Brandon,,Chandler & Brandon,Rumba,Safe
33,2,6,Reginald & Emma,,Reginald & Emma,Paso doble,Safe
33,2,7,Stephen & Rylee,,Stephen & Rylee,Paso doble,Safe
33,2,8,Joey & Jenna,,Joey & Jenna,Rumba,Safe
33,2,9,Phaedra & Val,,Phaedra & Val,Foxtrot,Safe
33,2,10,Tori & Pasha,,Tori & Pasha,Rumba,Eliminated
33,2,11,Dwight & Daniella,,Dwight & Daniella,Foxtrot,Safe
33,2,12,Brooks & Gleb,,Brooks & Gleb,Quickstep,Safe
33,2,13,Ilona & Alan,,Ilona & Alan,Salsa,Safe
33,3,1,Phaedra & Val,,Phaedra & Val,Quickstep,
33,3,2,Ilona & Alan,,Ilona & Alan,Foxtrot,
33,3,3,Eric & Britt,,Eric & Britt,Foxtrot,
33,3,4,Stephen & Rylee,,Stephen & Rylee,Quickstep,
33,3,5,Brooks & Gleb,,Brooks & Gleb,Rumba,
33,3,6,Joey & Jenna,,Joey & Jenna,Jive,
33,3,7,Dwight & Daniella,,Dwight & Daniella,Cha-cha-cha,
33,3,8,Danny & Witney,,Danny & Witney,Foxtrot,
33,3,9,Reginald & Emma,,Reginald & Emma,Foxtrot,
33,3,10,Jenn & Sasha,,Jenn & Sasha,Viennese waltz,
33,3,11,Chandler & Brandon,,Chandler & Brandon,Cha-cha-cha,
33,3,1,Danny & Witney,,Danny & Witney,Paso doble,Safe
33,3,2,Reginald & Emma,,Reginald & Emma,Cha-cha-cha,Eliminated
33,3,3,Chandler & Brandon,,Chandler & Brandon,Jive,Safe
33,3,4,Brooks & Gleb,,Brooks & Gleb,Cha-cha-cha,Safe
33,3,5,Stephen & Rylee,,Stephen & Rylee,Foxtrot,Safe
33,3,6,Dwight & Daniella,,Dwight & Daniella,Paso doble,Safe
33,3,7,Eric & Britt,,Eric & Britt,Paso doble,Eliminated
33,3,8,Ilona & Alan,,Ilona & Alan,Jive,Safe
33,3,9,Jenn & Sasha,,Jenn & Sasha,Paso doble,Safe
33,3,10,Phaedra & Val,,Phaedra & Val,Paso doble,Safe
33,3,11,Joey & Jenna,,Joey & Jenna,Tango,Safe
33,4,1,Chandler & Brandon,[,Chandler & Brandon / [ / a / ],Contemporary,Safe
33,4,2,Stephen & Rylee,[,Stephen & Rylee / [ / b / ],Argentine tango,Safe
33,4,3,Danny & Witney,[,Danny & Witney / [ / c / ],Contemporary,Safe
33,4,4,Dwight & Daniella,[,Dwight & Daniella / [ / d / ],Rumba,Safe
33,4,5,Phaedra & Val,[,Phaedra & Val / [ / e / ],Rumba,Safe
33,4,6,Brooks & Gleb,[,Brooks & Gleb / [ / f / ],Salsa,Eliminated
33,4,7,Joey & Jenna,[,Joey & Jenna / [ / g / ],Viennese waltz,Safe
33,4,8,Ilona & Alan,[,Ilona & Alan / [ / h / ],Rumba,Safe
33,4,9,Jenn & Sasha,[,Jenn & Sasha / [ / i / ],Foxtrot,Safe
33,5,1,Stephen & Rylee,,Stephen & Rylee,Charleston,Safe
33,5,2,Jenn & Sasha,,Jenn & Sasha,Rumba,Safe
33,5,3,Joey & Jenna,,Joey & Jenna,Samba,Safe
33,5,4,Chandler & Brandon,,Chandler & Brandon,Paso doble,Safe
33,5,5,Phaedra & Val,,Phaedra & Val,Jazz,Eliminated
33,5,6,Danny & Witney,,Danny & Witney,Jazz,Safe
33,5,7,Dwight & Daniella,,Dwight & Daniella,Tango,Safe
33,5,8,Ilona & Alan,,Ilona & Alan,Jazz,Safe
33,5,9,Danny & Witney,Dwight & Daniella,Danny & Witney / Dwight & Daniella / Phaedra & Val / Stephen & Rylee,Freestyle (Team Roar),Safe
33,5,10,Chandler & Brandon,Ilona & Alan,Chandler & Brandon / Ilona & Alan / Jenn & Sasha / Joey & Jenna,Freestyle (Team Goofs),Safe
33,6,1,Ilona & Alan,,Ilona & Alan,Tango,Safe
33,6,2,Dwight & Daniella,,Dwight & Daniella,Contemporary,Safe
33,6,3,Danny & Witney,,Danny & Witney,Argentine tango,Safe
33,6,4,Jenn & Sasha,,Jenn & Sasha,Contemporary,Eliminated
33,6,5,Joey & Jenna,,Joey & Jenna,Argentine tango,Safe
33,6,6,Stephen & Rylee,,Stephen & Rylee,Contemporary,Safe
33,6,7,Chandler & Brandon,,Chandler & Brandon,Viennese waltz,Safe
33,6,1,Dwight & Daniella,,Dwight & Daniella,Cha-cha-cha,Winners
33,6,2,Ilona & Alan,,Ilona & Alan,Losers,Winners
33,6,3,Jenn & Sasha,,Jenn & Sasha,Salsa,Winners
33,6,4,Stephen & Rylee,,Stephen & Rylee,Losers,Winners
33,6,5,Joey & Jenna,,Joey & Jenna,Jive,Winners
33,6,6,Danny & Witney,,Danny & Witney,Losers,Winners
33,7,1,Joey & Jenna,,Joey & Jenna,Contemporary,Safe
33,7,1,Joey & Jenna,,Joey & Jenna,–,Safe
33,7,2,Danny & Witney,,Danny & Witney,Quickstep,Safe
33,7,2,Danny & Witney,,Danny & Witney,–,Safe
33,7,3,Dwight & Daniella,,Dwight & Daniella,Argentine tango,Eliminated
33,7,3,Dwight & Daniella,,Dwight & Daniella,–,Eliminated
33,7,4,Stephen & Rylee,,Stephen & Rylee,Viennese waltz,Safe
33,7,4,Stephen & Rylee,,Stephen & Rylee,–,Safe
33,7,5,Chandler & Brandon,,Chandler & Brandon,Argentine tango,Safe
33,7,5,Chandler & Brandon,,Chandler & Brandon,–,Safe
33,7,6,Ilona & Alan,,Ilona & Alan,Quickstep,Safe
33,7,6,Ilona & Alan,,Ilona & Alan,–,Safe
33,8,1,Chandler & Brandon,,Chandler & Brandon,Salsa,
33,8,1,Chandler & Brandon,,Chandler & Brandon,,
33,8,2,Joey & Jenna,,Joey & Jenna,Foxtrot,
33,8,2,Joey & Jenna,,Joey & Jenna,,
33,8,3,Ilona & Alan,,Ilona & Alan,Paso doble,
33,8,3,Ilona & Alan,,Ilona & Alan,,
33,8,4,Danny & Witney,,Danny & Witney,Viennese waltz,
33,8,4,Danny & Witney,,Danny & Witney,,
33,8,5,Stephen & Rylee,,Stephen & Rylee,Cha-cha-cha,
33,8,5,Stephen & Rylee,,Stephen & Rylee,,
33,9,1,Stephen & Rylee,,Stephen & Rylee,Quickstep,Fourth Place
33,9,1,Stephen & Rylee,,Stephen & Rylee,,Fourth Place
33,9,2,Joey & Jenna,,Joey & Jenna,Cha-cha-cha,Winners
33,9,2,Joey & Jenna,,Joey & Jenna,,Winners
33,9,3,Danny & Witney,,Danny & Witney,Tango,Fifth Place
33,9,3,Danny & Witney,,Danny & Witney,,Fifth Place
33,9,4,Ilona & Alan,,Ilona & Alan,Jive,Runners-Up
33,9,4,Ilona & Alan,,Ilona & Alan,,Runners-Up
33,9,5,Chandler & Brandon,,Chandler & Brandon,Jive,Third Place
33,9,5,Chandler & Brandon,,Chandler & Brandon,,Third Place
34,1,1,Jordan & Ezra,,Jordan & Ezra,Salsa,
34,1,2,Dylan & Daniella,,Dylan & Daniella,Cha-cha-cha,
34,1,3,Elaine & Alan,,Elaine & Alan,Cha-cha-cha,
34,1,4,Whitney & Mark,,Whitney & Mark,Tango,
34,1,5,Baron & Britt,,Baron & Britt,Cha-cha-cha,
34,1,6,Alix & Val,,Alix & Val,Cha-cha-cha,
34,1,7,Scott & Rylee,,Scott & Rylee,Tango,
34,1,8,Danielle & Pasha,,Danielle & Pasha,Tango,
34,1,9,Jen & Jan,,Jen & Jan,Salsa,
34,1,10,Corey & Jenna,,Corey & Jenna,Tango,
34,1,11,Lauren & Brandon,,Lauren & Brandon,Tango,
34,1,12,Andy & Emma,,Andy & Emma,Cha-cha-cha,
34,1,13,Hilaria & Gleb,,Hilaria & Gleb,Cha-cha-cha,
34,1,14,Robert & Witney,,Robert & Witney,Jive,
34,2,1,Alix & Val,,Alix & Val,Jive,Safe
34,2,2,Danielle & Pasha,,Danielle & Pasha,Cha-cha-cha,Safe
34,2,3,Andy & Emma,,Andy & Emma,Tango,Safe
34,2,4,Lauren & Brandon,,Lauren & Brandon,Foxtrot,Safe
34,2,5,Jordan & Ezra,,Jordan & Ezra,Jive,Safe
34,2,6,Corey & Jenna,,Corey & Jenna,Cha-cha-cha,Eliminated
34,2,7,Jen & Jan,,Jen & Jan,Quickstep,Safe
34,2,8,Robert & Witney,,Robert & Witney,Tango,Safe
34,2,9,Elaine & Alan,,Elaine & Alan,Jive,Safe
34,2,10,Baron & Britt,,Baron & Britt,Samba,Eliminated
34,2,11,Whitney & Mark,,Whitney & Mark,Cha-cha-cha,Safe
34,2,12,Hilaria & Gleb,,Hilaria & Gleb,Tango,Safe
34,2,13,Dylan & Daniella,,Dylan & Daniella,Samba,Safe
34,2,14,Scott & Rylee,,Scott & Rylee,Cha-cha-cha,Safe
34,3,1,Jen & Jan,,Jen & Jan,Cha-cha-cha,Safe
34,3,2,Lauren & Brandon,,Lauren & Brandon,Cha-cha-cha,Eliminated
34,3,3,Danielle & Pasha,,Danielle & Pasha,Foxtrot,Safe
34,3,4,Jordan & Ezra,,Jordan & Ezra,Tango,Safe
34,3,5,Dylan & Daniella,,Dylan & Daniella,Foxtrot,Safe
34,3,6,Elaine & Alan,,Elaine & Alan,Tango,Safe
34,3,7,Whitney & Mark,,Whitney & Mark,Samba,Safe
34,3,8,Scott & Rylee,,Scott & Rylee,Jazz,Safe
34,3,9,Hilaria & Gleb,,Hilaria & Gleb,Samba,Safe
34,3,10,Andy & Emma,,Andy & Emma,Foxtrot,Safe
34,3,11,Robert & Witney,,Robert & Witney,Salsa,Safe
34,3,12,Alix & Val,,Alix & Val,Quickstep,Safe
34,4,1,Dylan & Daniella,,Dylan & Daniella,Quickstep,Safe
34,4,2,Danielle & Pasha,,Danielle & Pasha,Quickstep,Safe
34,4,3,Scott & Rylee,,Scott & Rylee,Salsa,Safe
34,4,4,Alix & Val,,Alix & Val,Viennese waltz,Safe
34,4,5,Hilaria & Gleb,,Hilaria & Gleb,Quickstep,Eliminated
34,4,6,Andy & Emma,,Andy & Emma,Viennese waltz,Safe
34,4,7,Robert & Witney,,Robert & Witney,Cha-cha-cha,Safe
34,4,8,Elaine & Alan,,Elaine & Alan,Quickstep,Safe
34,4,9,Whitney & Mark,,Whitney & Mark,Foxtrot,Safe
34,4,10,Jordan & Ezra,,Jordan & Ezra,Quickstep,Safe
34,4,11,Jen & Jan,,Jen & Jan,Jazz,Safe
34,5,1,Andy & Emma,,Andy & Emma,Salsa,
34,5,2,Robert & Witney,,Robert & Witney,Contemporary,
34,5,3,Elaine & Alan,,Elaine & Alan,Foxtrot,
34,5,4,Whitney & Mark,,Whitney & Mark,Contemporary,
34,5,5,Jen & Jan,,Jen & Jan,Viennese waltz,
34,5,6,Dylan & Daniella,,Dylan & Daniella,Contemporary,
34,5,7,Jordan & Ezra,,Jordan & Ezra,Viennese waltz,
34,5,8,Scott & Rylee,,Scott & Rylee,Foxtrot,
34,5,9,Danielle & Pasha,,Danielle & Pasha,Jive,
34,5,10,Alix & Val,,Alix & Val,Contemporary,
34,6,1,Scott & Rylee,,Scott & Rylee,Contemporary,Eliminated
34,6,2,Alix & Val,,Alix & Val,Jazz,Safe
34,6,3,Robert & Witney,,Robert & Witney,Jazz,Safe
34,6,4,Whitney & Mark,,Whitney & Mark,Quickstep,Safe
34,6,5,Dylan & Daniella,,Dylan & Daniella,Rumba,Safe
34,6,6,Andy & Emma,,Andy & Emma,Jazz,Safe
34,6,7,Elaine & Alan,,Elaine & Alan,Contemporary,Safe
34,6,8,Jen & Jan,,Jen & Jan,Foxtrot,Safe
34,6,9,Danielle & Pasha,,Danielle & Pasha,Argentine tango,Safe
34,6,10,Jordan & Ezra,,Jordan & Ezra,Rumba,Safe
34,7,1,Whitney & Mark,,Whitney & Mark,Jazz,Safe
34,7,2,Jordan & Ezra,,Jordan & Ezra,Contemporary,Safe
